date,model,jcd,rno,p,high,y,hit
20260813,m8-v1-am,16,12,0.0392,false,0,
20260813,m8-v1-am,06,4,0.0392,false,0,
20260813,m8-v1-am,13,12,0.0392,false,0,
20260813,m8-v1-am,01,12,0.0,false,0,
20260813,m8-v1-am,07,11,0.0,false,0,
20260813,m8-v1-am,07,9,0.0,false,0,
20260813,m8-v1-am,22,8,0.0,false,0,
20260813,m8-v1-am,07,12,0.0,false,0,
20260813,m8-v1-am,08,11,0.0,false,0,
20260813,m8-v1-am,21,4,0.0,false,0,
20260813,m8-v1-am,23,3,0.0,false,0,
20260813,m8-v1-am,23,1,0.0,false,0,
20260813,m8-v1-am,23,12,0.0,false,0,
20260813,m8-v1-am,22,1,0.0,false,0,
20260813,m8-v1-am,16,7,0.0,false,0,
20260813,m8-v1-pm,04,7,1.0,true,0,0
20260813,m8-v1-pm,06,1,1.0,true,1,1
20260813,m8-v1-pm,04,3,0.5765,true,0,0
20260813,m8-v1-pm,01,2,0.5765,false,1,
20260813,m8-v1-pm,01,3,0.4947,false,0,
20260813,m8-v1-pm,16,3,0.4947,false,1,
20260813,m8-v1-pm,02,6,0.4947,false,0,
20260813,m8-v1-pm,07,3,0.4947,false,1,
20260813,m8-v1-pm,07,6,0.4947,false,0,
20260813,m8-v1-pm,04,5,0.4947,false,1,
20260813,m8-v1-pm,03,7,0.4947,false,0,
20260813,m8-v1-pm,07,2,0.4947,false,1,
20260813,m8-v1-pm,21,6,0.4947,false,0,
20260813,m8-v1-pm,06,5,0.4947,false,1,
20260813,m8-v1-pm,03,4,0.4947,false,0,
20260813,m8-v1-pm,02,8,0.4947,false,1,
20260813,m8-v1-pm,12,3,0.4947,false,0,
20260813,m8-v1-pm,08,2,0.4947,false,1,
20260813,m8-v1-pm,06,9,0.4671,false,1,
20260813,m8-v1-pm,06,2,0.4671,false,1,
20260813,m8-v1-pm,19,6,0.4671,false,1,
20260813,m8-v1-pm,19,4,0.4671,false,1,
20260813,m8-v1-pm,01,1,0.4671,false,0,
20260813,m8-v1-pm,24,10,0.4671,false,1,
20260813,m8-v1-pm,08,7,0.4671,false,0,
20260813,m8-v1-pm,22,4,0.4671,false,0,
20260813,m8-v1-pm,12,2,0.4085,false,1,
20260813,m8-v1-pm,24,6,0.4085,false,0,
20260813,m8-v1-pm,03,5,0.4085,false,0,
20260813,m8-v1-pm,21,8,0.3333,false,0,
20260813,m8-v1-pm,02,9,0.3333,false,1,
20260813,m8-v1-pm,19,2,0.3333,false,0,
20260813,m8-v1-pm,22,5,0.3333,false,0,
20260813,m8-v1-pm,06,3,0.3333,false,0,
20260813,m8-v1-pm,01,9,0.3333,false,0,
20260813,m8-v1-pm,22,6,0.3333,false,1,
20260813,m8-v1-pm,13,1,0.2857,false,0,
20260813,m8-v1-pm,24,3,0.2828,false,0,
20260813,m8-v1-pm,12,4,0.2828,false,0,
20260813,m8-v1-pm,03,1,0.2828,false,1,
20260813,m8-v1-pm,02,4,0.2828,false,0,
20260813,m8-v1-pm,24,4,0.2828,false,0,
20260813,m8-v1-pm,12,1,0.2828,false,0,
20260813,m8-v1-pm,22,3,0.2828,false,1,
20260813,m8-v1-pm,04,4,0.2828,false,0,
20260813,m8-v1-pm,02,1,0.2828,false,1,
20260813,m8-v1-pm,03,2,0.2828,false,1,
20260813,m8-v1-pm,16,2,0.2828,false,0,
20260813,m8-v1-pm,23,7,0.2828,false,0,
20260813,m8-v1-pm,04,6,0.2828,false,0,
20260813,m8-v1-pm,23,9,0.2828,false,1,
20260813,m8-v1-pm,06,6,0.2828,false,1,
20260813,m8-v1-pm,21,7,0.2828,false,0,
20260813,m8-v1-pm,07,1,0.2828,false,1,
20260813,m8-v1-pm,16,5,0.2828,false,1,
20260813,m8-v1-pm,24,8,0.2828,false,0,
20260813,m8-v1-pm,01,10,0.2394,false,0,
20260813,m8-v1-pm,04,9,0.223,false,1,
20260813,m8-v1-pm,07,4,0.223,false,1,
20260813,m8-v1-pm,19,1,0.223,false,0,
20260813,m8-v1-pm,16,1,0.223,false,0,
20260813,m8-v1-pm,23,5,0.223,false,0,
20260813,m8-v1-pm,08,5,0.223,false,0,
20260813,m8-v1-pm,23,6,0.223,false,1,
20260813,m8-v1-pm,01,5,0.223,false,1,
20260813,m8-v1-pm,24,5,0.223,false,0,
20260813,m8-v1-pm,21,9,0.223,false,0,
20260813,m8-v1-pm,08,10,0.223,false,1,
20260813,m8-v1-pm,03,8,0.223,false,0,
20260813,m8-v1-pm,01,4,0.223,false,0,
20260813,m8-v1-pm,23,8,0.1906,false,0,
20260813,m8-v1-pm,03,11,0.1906,false,0,
20260813,m8-v1-pm,19,3,0.1906,false,0,
20260813,m8-v1-pm,22,2,0.1906,false,0,
20260813,m8-v1-pm,23,4,0.1906,false,0,
20260813,m8-v1-pm,21,2,0.1906,false,0,
20260813,m8-v1-pm,02,10,0.1906,false,0,
20260813,m8-v1-pm,08,4,0.1906,false,1,
20260813,m8-v1-pm,08,3,0.1906,false,0,
20260813,m8-v1-pm,19,9,0.1906,false,0,
20260813,m8-v1-pm,23,2,0.1906,false,0,
20260813,m8-v1-pm,16,11,0.1906,false,1,
20260813,m8-v1-pm,22,9,0.1906,false,0,
20260813,m8-v1-pm,04,8,0.1906,false,0,
20260813,m8-v1-pm,24,1,0.1906,false,0,
20260813,m8-v1-pm,22,7,0.1906,false,0,
20260813,m8-v1-pm,24,7,0.1906,false,0,
20260813,m8-v1-pm,07,7,0.1636,false,0,
20260813,m8-v1-pm,07,5,0.1636,false,0,
20260813,m8-v1-pm,13,9,0.1636,false,0,
20260813,m8-v1-pm,24,2,0.1636,false,0,
20260813,m8-v1-pm,16,4,0.1636,false,0,
20260813,m8-v1-pm,02,3,0.1636,false,1,
20260813,m8-v1-pm,19,8,0.1636,false,0,
20260813,m8-v1-pm,13,6,0.1636,false,0,
20260813,m8-v1-pm,13,7,0.1589,false,0,
20260813,m8-v1-pm,07,8,0.1589,false,0,
20260813,m8-v1-pm,13,2,0.1589,false,0,
20260813,m8-v1-pm,12,5,0.1589,false,0,
20260813,m8-v1-pm,02,2,0.1589,false,0,
20260813,m8-v1-pm,12,6,0.1425,false,0,
20260813,m8-v1-pm,01,7,0.1425,false,0,
20260813,m8-v1-pm,02,11,0.1425,false,0,
20260813,m8-v1-pm,06,7,0.1425,false,0,
20260813,m8-v1-pm,19,7,0.1425,false,0,
20260813,m8-v1-pm,16,6,0.1425,false,1,
20260813,m8-v1-pm,16,8,0.1425,false,0,
20260813,m8-v1-pm,03,6,0.1425,false,0,
20260813,m8-v1-pm,08,9,0.1425,false,0,
20260813,m8-v1-pm,02,5,0.1425,false,0,
20260813,m8-v1-pm,13,10,0.1425,false,0,
20260813,m8-v1-pm,12,10,0.1425,false,0,
20260813,m8-v1-pm,01,8,0.0963,false,0,
20260813,m8-v1-pm,04,1,0.0963,false,1,
20260813,m8-v1-pm,04,12,0.0963,false,1,
20260813,m8-v1-pm,12,7,0.0963,false,0,
20260813,m8-v1-pm,13,4,0.0963,false,0,
20260813,m8-v1-pm,22,10,0.0963,false,0,
20260813,m8-v1-pm,13,3,0.0963,false,0,
20260813,m8-v1-pm,19,10,0.0963,false,0,
20260813,m8-v1-pm,21,11,0.0963,false,0,
20260813,m8-v1-pm,19,5,0.0963,false,0,
20260813,m8-v1-pm,04,2,0.0963,false,0,
20260813,m8-v1-pm,24,11,0.0963,false,0,
20260813,m8-v1-pm,03,9,0.0963,false,0,
20260813,m8-v1-pm,16,9,0.0963,false,0,
20260813,m8-v1-pm,06,8,0.0963,false,1,
20260813,m8-v1-pm,12,12,0.0963,false,0,
20260813,m8-v1-pm,21,1,0.0963,false,0,
20260813,m8-v1-pm,13,5,0.0963,false,0,
20260813,m8-v1-pm,12,8,0.0963,false,0,
20260813,m8-v1-pm,08,8,0.0963,false,0,
20260813,m8-v1-pm,13,8,0.0963,false,0,
20260813,m8-v1-pm,12,9,0.0963,false,0,
20260813,m8-v1-pm,24,12,0.0963,false,0,
20260813,m8-v1-pm,13,11,0.0963,false,0,
20260813,m8-v1-pm,12,11,0.0963,false,0,
20260813,m8-v1-pm,04,11,0.0963,false,1,
20260813,m8-v1-pm,03,10,0.0963,false,0,
20260813,m8-v1-pm,02,12,0.0963,false,0,
20260813,m8-v1-pm,01,6,0.0963,false,0,
20260813,m8-v1-pm,08,1,0.0963,false,0,
20260813,m8-v1-pm,19,12,0.0963,false,0,
20260813,m8-v1-pm,19,11,0.0963,false,0,
20260813,m8-v1-pm,08,12,0.0963,false,0,
20260813,m8-v1-pm,21,3,0.0741,false,0,
20260813,m8-v1-pm,03,12,0.0741,false,0,
20260813,m8-v1-pm,21,10,0.0741,false,0,
20260813,m8-v1-pm,21,12,0.0603,false,0,
20260813,m8-v1-pm,24,9,0.0603,false,0,
20260813,m8-v1-pm,08,6,0.0603,false,0,
20260813,m8-v1-pm,16,10,0.0603,false,0,
20260813,m8-v1-pm,23,10,0.0544,false,0,
20260813,m8-v1-pm,06,11,0.0544,false,0,
20260813,m8-v1-pm,07,10,0.0544,false,0,
20260813,m8-v1-pm,06,12,0.0544,false,0,
20260813,m8-v1-pm,21,5,0.0544,false,0,
20260813,m8-v1-pm,02,7,0.0544,false,0,
20260813,m8-v1-pm,04,10,0.0544,false,0,
20260813,m8-v1-pm,03,3,0.0544,false,0,
20260813,m8-v1-pm,06,10,0.0544,false,0,
20260813,m8-v1-pm,22,12,0.0544,false,0,
20260813,m8-v1-pm,06,4,0.0544,false,0,
20260813,m8-v1-pm,23,11,0.0544,false,0,
20260813,m8-v1-pm,01,12,0.0544,false,0,
20260813,m8-v1-pm,21,4,0.0544,false,0,
20260813,m8-v1-pm,16,12,0.0392,false,0,
20260813,m8-v1-pm,13,12,0.0392,false,0,
20260813,m8-v1-pm,07,12,0.0392,false,0,
20260813,m8-v1-pm,07,11,0.0392,false,0,
20260813,m8-v1-pm,07,9,0.0,false,0,
20260813,m8-v1-pm,08,11,0.0,false,0,
20260813,m8-v1-pm,22,8,0.0,false,0,
20260813,m8-v1-pm,23,3,0.0,false,0,
20260813,m8-v1-pm,23,1,0.0,false,0,
20260813,m8-v1-pm,23,12,0.0,false,0,
20260813,m8-v1-pm,22,1,0.0,false,0,
20260813,m8-v1-pm,16,7,0.0,false,0,
20260814,m8-v1-pm,02,2,0.8571,true,1,1
20260814,m8-v1-pm,24,5,0.6,true,1,1
20260814,m8-v1-pm,06,7,0.5529,true,0,0
20260814,m8-v1-pm,01,2,0.5529,false,0,
20260814,m8-v1-pm,01,3,0.5529,false,1,
20260814,m8-v1-pm,02,4,0.5077,false,0,
20260814,m8-v1-pm,21,6,0.5077,false,1,
20260814,m8-v1-pm,12,3,0.5077,false,0,
20260814,m8-v1-pm,04,1,0.5077,false,1,
20260814,m8-v1-pm,24,9,0.5077,false,0,
20260814,m8-v1-pm,10,7,0.5077,false,0,
20260814,m8-v1-pm,01,1,0.5077,false,1,
20260814,m8-v1-pm,02,1,0.5077,false,0,
20260814,m8-v1-pm,03,2,0.5077,false,0,
20260814,m8-v1-pm,24,2,0.5077,false,0,
20260814,m8-v1-pm,02,6,0.5077,false,1,
20260814,m8-v1-pm,07,3,0.5077,false,0,
20260814,m8-v1-pm,19,2,0.5077,false,1,
20260814,m8-v1-pm,02,8,0.5077,false,1,
20260814,m8-v1-pm,21,7,0.5,false,0,
20260814,m8-v1-pm,23,5,0.5,false,0,
20260814,m8-v1-pm,04,3,0.4661,false,0,
20260814,m8-v1-pm,06,6,0.4661,false,0,
20260814,m8-v1-pm,01,4,0.4661,false,1,
20260814,m8-v1-pm,04,4,0.4661,false,1,
20260814,m8-v1-pm,10,10,0.4661,false,1,
20260814,m8-v1-pm,22,5,0.4661,false,0,
20260814,m8-v1-pm,19,1,0.4661,false,0,
20260814,m8-v1-pm,19,6,0.459,false,0,
20260814,m8-v1-pm,17,3,0.41,false,0,
20260814,m8-v1-pm,17,6,0.41,false,0,
20260814,m8-v1-pm,07,5,0.41,false,0,
20260814,m8-v1-pm,22,2,0.3333,false,0,
20260814,m8-v1-pm,07,4,0.3333,false,0,
20260814,m8-v1-pm,17,9,0.3333,false,1,
20260814,m8-v1-pm,07,2,0.3333,false,0,
20260814,m8-v1-pm,21,8,0.3333,false,1,
20260814,m8-v1-pm,24,8,0.2837,false,0,
20260814,m8-v1-pm,10,8,0.2837,false,0,
20260814,m8-v1-pm,24,7,0.2837,false,1,
20260814,m8-v1-pm,01,9,0.2837,false,0,
20260814,m8-v1-pm,12,1,0.2837,false,0,
20260814,m8-v1-pm,19,3,0.2837,false,0,
20260814,m8-v1-pm,22,7,0.2837,false,0,
20260814,m8-v1-pm,23,9,0.2837,false,0,
20260814,m8-v1-pm,12,2,0.2837,false,1,
20260814,m8-v1-pm,10,5,0.2837,false,0,
20260814,m8-v1-pm,03,8,0.2837,false,0,
20260814,m8-v1-pm,07,1,0.2837,false,0,
20260814,m8-v1-pm,03,4,0.2246,false,0,
20260814,m8-v1-pm,24,1,0.2246,false,0,
20260814,m8-v1-pm,13,7,0.2246,false,0,
20260814,m8-v1-pm,13,2,0.2246,false,1,
20260814,m8-v1-pm,24,3,0.2246,false,0,
20260814,m8-v1-pm,04,5,0.2246,false,0,
20260814,m8-v1-pm,10,6,0.2246,false,0,
20260814,m8-v1-pm,08,9,0.2246,false,0,
20260814,m8-v1-pm,22,6,0.2246,false,0,
20260814,m8-v1-pm,22,3,0.2246,false,1,
20260814,m8-v1-pm,06,2,0.2246,false,1,
20260814,m8-v1-pm,01,5,0.2246,false,1,
20260814,m8-v1-pm,10,4,0.2246,false,0,
20260814,m8-v1-pm,06,3,0.2246,false,0,
20260814,m8-v1-pm,12,7,0.2246,false,0,
20260814,m8-v1-pm,17,2,0.2246,false,0,
20260814,m8-v1-pm,23,4,0.2246,false,0,
20260814,m8-v1-pm,12,4,0.2246,false,0,
20260814,m8-v1-pm,22,8,0.198,false,1,
20260814,m8-v1-pm,02,3,0.198,false,1,
20260814,m8-v1-pm,06,1,0.198,false,0,
20260814,m8-v1-pm,01,10,0.198,false,0,
20260814,m8-v1-pm,22,4,0.198,false,0,
20260814,m8-v1-pm,17,5,0.198,false,0,
20260814,m8-v1-pm,17,7,0.198,false,1,
20260814,m8-v1-pm,08,5,0.198,false,0,
20260814,m8-v1-pm,24,6,0.198,false,0,
20260814,m8-v1-pm,24,4,0.198,false,0,
20260814,m8-v1-pm,10,9,0.198,false,1,
20260814,m8-v1-pm,03,6,0.198,false,0,
20260814,m8-v1-pm,02,9,0.198,false,0,
20260814,m8-v1-pm,01,7,0.198,false,0,
20260814,m8-v1-pm,12,8,0.198,false,0,
20260814,m8-v1-pm,12,6,0.198,false,0,
20260814,m8-v1-pm,23,8,0.198,false,0,
20260814,m8-v1-pm,17,10,0.198,false,0,
20260814,m8-v1-pm,19,8,0.198,false,0,
20260814,m8-v1-pm,23,6,0.198,false,0,
20260814,m8-v1-pm,04,6,0.198,false,0,
20260814,m8-v1-pm,22,10,0.198,false,0,
20260814,m8-v1-pm,02,5,0.198,false,0,
20260814,m8-v1-pm,03,3,0.198,false,0,
20260814,m8-v1-pm,04,8,0.1795,false,0,
20260814,m8-v1-pm,17,11,0.1561,false,1,
20260814,m8-v1-pm,23,7,0.1561,false,0,
20260814,m8-v1-pm,04,9,0.1561,false,0,
20260814,m8-v1-pm,08,2,0.1561,false,0,
20260814,m8-v1-pm,21,9,0.1561,false,0,
20260814,m8-v1-pm,10,11,0.1561,false,0,
20260814,m8-v1-pm,06,9,0.1561,false,0,
20260814,m8-v1-pm,07,6,0.1561,false,0,
20260814,m8-v1-pm,13,1,0.1561,false,0,
20260814,m8-v1-pm,21,3,0.1434,false,1,
20260814,m8-v1-pm,13,12,0.1434,false,0,
20260814,m8-v1-pm,12,11,0.1434,false,1,
20260814,m8-v1-pm,13,10,0.1434,false,0,
20260814,m8-v1-pm,06,5,0.1434,false,0,
20260814,m8-v1-pm,17,1,0.1434,false,0,
20260814,m8-v1-pm,08,4,0.1434,false,0,
20260814,m8-v1-pm,04,7,0.1434,false,0,
20260814,m8-v1-pm,17,8,0.1434,false,0,
20260814,m8-v1-pm,19,11,0.1434,false,0,
20260814,m8-v1-pm,10,12,0.1434,false,0,
20260814,m8-v1-pm,07,8,0.1434,false,0,
20260814,m8-v1-pm,08,8,0.1319,false,0,
20260814,m8-v1-pm,03,7,0.1319,false,0,
20260814,m8-v1-pm,03,1,0.1319,false,0,
20260814,m8-v1-pm,12,5,0.1319,false,0,
20260814,m8-v1-pm,07,7,0.1076,false,0,
20260814,m8-v1-pm,22,9,0.1076,false,0,
20260814,m8-v1-pm,03,5,0.1076,false,0,
20260814,m8-v1-pm,10,3,0.0976,false,0,
20260814,m8-v1-pm,06,11,0.0976,false,1,
20260814,m8-v1-pm,13,4,0.0976,false,0,
20260814,m8-v1-pm,12,12,0.0976,false,0,
20260814,m8-v1-pm,24,11,0.0976,false,0,
20260814,m8-v1-pm,06,8,0.0976,false,0,
20260814,m8-v1-pm,03,11,0.0976,false,1,
20260814,m8-v1-pm,08,3,0.0976,false,0,
20260814,m8-v1-pm,02,12,0.0976,false,1,
20260814,m8-v1-pm,13,9,0.0976,false,0,
20260814,m8-v1-pm,13,5,0.0976,false,0,
20260814,m8-v1-pm,07,9,0.0976,false,0,
20260814,m8-v1-pm,08,7,0.0976,false,1,
20260814,m8-v1-pm,23,3,0.0976,false,0,
20260814,m8-v1-pm,08,10,0.0976,false,0,
20260814,m8-v1-pm,03,12,0.0976,false,0,
20260814,m8-v1-pm,21,2,0.0976,false,0,
20260814,m8-v1-pm,02,10,0.0976,false,0,
20260814,m8-v1-pm,04,11,0.0976,false,0,
20260814,m8-v1-pm,17,12,0.0976,false,0,
20260814,m8-v1-pm,23,10,0.0976,false,0,
20260814,m8-v1-pm,10,2,0.0976,false,0,
20260814,m8-v1-pm,24,12,0.0976,false,0,
20260814,m8-v1-pm,12,9,0.0976,false,0,
20260814,m8-v1-pm,08,6,0.0976,false,1,
20260814,m8-v1-pm,19,9,0.0802,false,0,
20260814,m8-v1-pm,03,9,0.0802,false,0,
20260814,m8-v1-pm,21,10,0.0802,false,1,
20260814,m8-v1-pm,08,11,0.0802,false,0,
20260814,m8-v1-pm,04,10,0.0802,false,0,
20260814,m8-v1-pm,19,7,0.0802,false,0,
20260814,m8-v1-pm,06,12,0.0802,false,0,
20260814,m8-v1-pm,13,3,0.0802,false,0,
20260814,m8-v1-pm,06,10,0.0802,false,0,
20260814,m8-v1-pm,23,2,0.0802,false,0,
20260814,m8-v1-pm,21,12,0.0802,false,0,
20260814,m8-v1-pm,21,4,0.0802,false,0,
20260814,m8-v1-pm,21,11,0.0541,false,0,
20260814,m8-v1-pm,19,12,0.0541,false,0,
20260814,m8-v1-pm,24,10,0.0541,false,0,
20260814,m8-v1-pm,13,6,0.0541,false,0,
20260814,m8-v1-pm,01,6,0.0506,false,0,
20260814,m8-v1-pm,19,5,0.0506,false,0,
20260814,m8-v1-pm,01,8,0.0506,false,1,
20260814,m8-v1-pm,17,4,0.0506,false,0,
20260814,m8-v1-pm,13,8,0.0506,false,0,
20260814,m8-v1-pm,23,12,0.0506,false,0,
20260814,m8-v1-pm,13,11,0.0506,false,0,
20260814,m8-v1-pm,07,11,0.0506,false,0,
20260814,m8-v1-pm,04,12,0.0506,false,0,
20260814,m8-v1-pm,19,4,0.0506,false,0,
20260814,m8-v1-pm,22,11,0.0506,false,0,
20260814,m8-v1-pm,02,11,0.0506,false,0,
20260814,m8-v1-pm,06,4,0.0506,false,0,
20260814,m8-v1-pm,03,10,0.0506,false,0,
20260814,m8-v1-pm,21,5,0.0506,false,0,
20260814,m8-v1-pm,22,12,0.0506,false,0,
20260814,m8-v1-pm,02,7,0.0506,false,0,
20260814,m8-v1-pm,12,10,0.0506,false,0,
20260814,m8-v1-pm,21,1,0.0506,false,0,
20260814,m8-v1-pm,01,12,0.0506,false,0,
20260814,m8-v1-pm,04,2,0.0506,false,0,
20260814,m8-v1-pm,08,1,0.0435,false,1,
20260814,m8-v1-pm,07,12,0.0208,false,0,
20260814,m8-v1-pm,07,10,0.0208,false,0,
20260814,m8-v1-pm,19,10,0.0208,false,0,
20260814,m8-v1-pm,01,11,0.0,false,0,
20260814,m8-v1-pm,23,1,0.0,false,0,
20260814,m8-v1-pm,10,1,0.0,false,0,
20260814,m8-v1-pm,23,11,0.0,false,0,
20260814,m8-v1-pm,22,1,0.0,false,0,
20260814,m8-v1-pm,08,12,0.0,false,0,
20260815,m8-v1-am,24,3,0.8571,true,0,0
20260815,m8-v1-am,24,5,0.5203,true,0,0
20260815,m8-v1-am,10,10,0.5203,true,0,0
20260815,m8-v1-am,05,3,0.4802,false,0,
20260815,m8-v1-am,12,1,0.4802,false,1,
20260815,m8-v1-am,11,5,0.4802,false,1,
20260815,m8-v1-am,17,8,0.4802,false,0,
20260815,m8-v1-am,10,6,0.4,false,0,
20260815,m8-v1-am,04,7,0.4,false,1,
20260815,m8-v1-am,19,4,0.4,false,0,
20260815,m8-v1-am,11,3,0.4,false,1,
20260815,m8-v1-am,05,4,0.4,false,0,
20260815,m8-v1-am,03,4,0.4,false,1,
20260815,m8-v1-am,03,1,0.2822,false,0,
20260815,m8-v1-am,08,2,0.2822,false,0,
20260815,m8-v1-am,05,1,0.2822,false,1,
20260815,m8-v1-am,24,2,0.2822,false,0,
20260815,m8-v1-am,18,7,0.2822,false,1,
20260815,m8-v1-am,24,6,0.2822,false,1,
20260815,m8-v1-am,24,8,0.2822,false,0,
20260815,m8-v1-am,10,8,0.2822,false,0,
20260815,m8-v1-am,21,8,0.2822,false,0,
20260815,m8-v1-am,17,4,0.2822,false,1,
20260815,m8-v1-am,10,9,0.2797,false,0,
20260815,m8-v1-am,03,3,0.2797,false,0,
20260815,m8-v1-am,05,6,0.2797,false,0,
20260815,m8-v1-am,24,4,0.2797,false,0,
20260815,m8-v1-am,02,8,0.2797,false,1,
20260815,m8-v1-am,08,7,0.2797,false,0,
20260815,m8-v1-am,05,2,0.2797,false,1,
20260815,m8-v1-am,02,3,0.2797,false,1,
20260815,m8-v1-am,09,2,0.2797,false,0,
20260815,m8-v1-am,18,10,0.2797,false,0,
20260815,m8-v1-am,22,7,0.2797,false,0,
20260815,m8-v1-am,08,3,0.2797,false,0,
20260815,m8-v1-am,22,4,0.2797,false,0,
20260815,m8-v1-am,06,2,0.2797,false,0,
20260815,m8-v1-am,18,8,0.2797,false,1,
20260815,m8-v1-am,22,2,0.2797,false,0,
20260815,m8-v1-am,03,6,0.2797,false,0,
20260815,m8-v1-am,03,8,0.2797,false,0,
20260815,m8-v1-am,08,5,0.2797,false,0,
20260815,m8-v1-am,17,10,0.2235,false,1,
20260815,m8-v1-am,18,6,0.2235,false,0,
20260815,m8-v1-am,04,2,0.2235,false,0,
20260815,m8-v1-am,02,6,0.2235,false,0,
20260815,m8-v1-am,01,2,0.2235,false,0,
20260815,m8-v1-am,07,1,0.2235,false,0,
20260815,m8-v1-am,09,6,0.2235,false,0,
20260815,m8-v1-am,04,4,0.2235,false,1,
20260815,m8-v1-am,18,11,0.2235,false,0,
20260815,m8-v1-am,03,5,0.2235,false,1,
20260815,m8-v1-am,09,3,0.2235,false,0,
20260815,m8-v1-am,05,5,0.2235,false,0,
20260815,m8-v1-am,10,11,0.2235,false,0,
20260815,m8-v1-am,11,1,0.2235,false,0,
20260815,m8-v1-am,19,3,0.2235,false,0,
20260815,m8-v1-am,22,6,0.2235,false,0,
20260815,m8-v1-am,01,5,0.2235,false,0,
20260815,m8-v1-am,09,4,0.2235,false,1,
20260815,m8-v1-am,01,3,0.2235,false,0,
20260815,m8-v1-am,11,4,0.2235,false,0,
20260815,m8-v1-am,12,6,0.2235,false,0,
20260815,m8-v1-am,01,1,0.2105,false,0,
20260815,m8-v1-am,24,12,0.2105,false,0,
20260815,m8-v1-am,11,7,0.1939,false,0,
20260815,m8-v1-am,22,3,0.1939,false,0,
20260815,m8-v1-am,11,6,0.1939,false,0,
20260815,m8-v1-am,22,5,0.1939,false,1,
20260815,m8-v1-am,21,6,0.1939,false,1,
20260815,m8-v1-am,17,3,0.1939,false,0,
20260815,m8-v1-am,02,5,0.1939,false,0,
20260815,m8-v1-am,17,6,0.1939,false,0,
20260815,m8-v1-am,08,8,0.1939,false,0,
20260815,m8-v1-am,08,10,0.1939,false,1,
20260815,m8-v1-am,04,1,0.1939,false,0,
20260815,m8-v1-am,02,4,0.1939,false,0,
20260815,m8-v1-am,21,7,0.1939,false,0,
20260815,m8-v1-am,08,9,0.1939,false,0,
20260815,m8-v1-am,02,1,0.1939,false,0,
20260815,m8-v1-am,12,4,0.1939,false,0,
20260815,m8-v1-am,24,1,0.1939,false,0,
20260815,m8-v1-am,07,2,0.1939,false,0,
20260815,m8-v1-am,02,2,0.1939,false,0,
20260815,m8-v1-am,21,10,0.1939,false,1,
20260815,m8-v1-am,03,7,0.1939,false,0,
20260815,m8-v1-am,09,7,0.1939,false,0,
20260815,m8-v1-am,24,9,0.1939,false,0,
20260815,m8-v1-am,12,2,0.1939,false,0,
20260815,m8-v1-am,19,7,0.1939,false,0,
20260815,m8-v1-am,12,3,0.1939,false,0,
20260815,m8-v1-am,10,7,0.1745,false,0,
20260815,m8-v1-am,17,2,0.1745,false,1,
20260815,m8-v1-am,01,4,0.1745,false,0,
20260815,m8-v1-am,06,3,0.1745,false,1,
20260815,m8-v1-am,17,7,0.1685,false,1,
20260815,m8-v1-am,12,8,0.1685,false,0,
20260815,m8-v1-am,04,8,0.1685,false,0,
20260815,m8-v1-am,05,7,0.1685,false,0,
20260815,m8-v1-am,19,2,0.1685,false,0,
20260815,m8-v1-am,11,9,0.1685,false,0,
20260815,m8-v1-am,22,10,0.1685,false,0,
20260815,m8-v1-am,19,1,0.1685,false,0,
20260815,m8-v1-am,22,8,0.1685,false,0,
20260815,m8-v1-am,10,3,0.1685,false,0,
20260815,m8-v1-am,04,9,0.1613,false,1,
20260815,m8-v1-am,03,9,0.1613,false,0,
20260815,m8-v1-am,10,2,0.1613,false,0,
20260815,m8-v1-am,04,3,0.1613,false,0,
20260815,m8-v1-am,09,10,0.1613,false,0,
20260815,m8-v1-am,06,1,0.1613,false,0,
20260815,m8-v1-am,04,11,0.1613,false,0,
20260815,m8-v1-am,05,9,0.1613,false,1,
20260815,m8-v1-am,18,5,0.1509,false,0,
20260815,m8-v1-am,08,11,0.1509,false,0,
20260815,m8-v1-am,09,9,0.1509,false,0,
20260815,m8-v1-am,11,8,0.1434,false,0,
20260815,m8-v1-am,03,10,0.1434,false,0,
20260815,m8-v1-am,07,3,0.1434,false,0,
20260815,m8-v1-am,04,6,0.1434,false,0,
20260815,m8-v1-am,04,5,0.1434,false,1,
20260815,m8-v1-am,05,10,0.1434,false,0,
20260815,m8-v1-am,09,11,0.1217,false,0,
20260815,m8-v1-am,19,8,0.1217,false,0,
20260815,m8-v1-am,24,7,0.1217,false,0,
20260815,m8-v1-am,21,2,0.1111,false,0,
20260815,m8-v1-am,12,7,0.1111,false,1,
20260815,m8-v1-am,12,10,0.1111,false,0,
20260815,m8-v1-am,05,8,0.1053,false,0,
20260815,m8-v1-am,22,12,0.1035,false,0,
20260815,m8-v1-am,18,9,0.1035,false,0,
20260815,m8-v1-am,03,2,0.1035,false,0,
20260815,m8-v1-am,01,8,0.1035,false,1,
20260815,m8-v1-am,19,5,0.1035,false,0,
20260815,m8-v1-am,22,9,0.1035,false,0,
20260815,m8-v1-am,10,4,0.1035,false,0,
20260815,m8-v1-am,11,11,0.1035,false,0,
20260815,m8-v1-am,08,1,0.1035,false,0,
20260815,m8-v1-am,17,1,0.1035,false,0,
20260815,m8-v1-am,05,12,0.1035,false,0,
20260815,m8-v1-am,19,12,0.1035,false,0,
